9.761870596461570404e-01,9.761870592121265622e-01,9.761870584563404618e-01,9.761870571665378638e-01,9.761870550131764857e-01,9.761870515030823814e-01,9.761870459290408197e-01,9.761870373270582490e-01,9.761870244625301396e-01,9.761870058769523961e-01,9.761869800337817926e-01,9.761869455982767896e-01,9.761869018627703509e-01,9.761868492796355046e-01,9.761867899926970349e-01,9.761867281841812849e-01,9.761866700166930144e-01,9.761866229929133665e-01,9.761865947055226034e-01,9.761865911827684039e-01,9.761866152657665552e-01,9.761866655606409315e-01,9.761867363994088942e-01,9.761868189233373627e-01,9.761869029959353572e-01,9.761869793479510671e-01,9.761870412993194357e-01,9.761870856099212901e-01,9.761871123657103189e-01,9.761871241354327378e-01,9.761871248051424699e-01,9.761871184827106696e-01,9.761871087219052834e-01,9.761870981396704172e-01,9.761870883657833842e-01,9.761870802011831660e-01,9.761870738609416120e-01,9.761870692125123039e-01,9.761870659626735725e-01,9.761870637808585105e-01,9.761870623668166269e-01,9.761870614784420308e-01,9.761870609355829398e-01,9.761870606120166549e-01,9.761870604234477167e-01
9.739551189928472574e-01,9.739551181278001124e-01,9.739551165952684553e-01,9.739551139330916429e-01,9.739551094069017756e-01,9.739551018903488400e-01,9.739550897252932105e-01,9.739550705863092572e-01,9.739550413992290601e-01,9.739549983948694312e-01,9.739549374067227872e-01,9.739548545258378542e-01,9.739547471799396838e-01,9.739546155817444539e-01,9.739544642905820782e-01,9.739543033972741792e-01,9.739541486818206195e-01,9.739540201524692353e-01,9.739539387622520028e-01,9.739539217826348461e-01,9.739539780541816016e-01,9.739541047435734678e-01,9.739542869832874539e-01,9.739545008260215297e-01,9.739547186863536377e-01,9.739549154787003893e-01,9.739550734787785213e-01,9.739551845923561935e-01,9.739552498205273912e-01,9.739552766981998122e-01,9.739552759495173628e-01,9.739552584902175791e-01,9.739552334329665273e-01,9.739552072227435353e-01,9.739551836618658420e-01,9.739551644433626088e-01,9.739551498468197455e-01,9.739551393699513726e-01,9.739551321940734807e-01,9.739551274714999263e-01,9.739551244694872878e-01,9.739551226186300426e-01,9.739551215081042601e-01,9.739551208578106634e-01,9.739551204852791022e-01
9.713990045313416477e-01,9.713990028311637603e-01,9.713989997653007524e-01,9.713989943413341432e-01,9.713989849443664948e-01,9.713989690343103334e-01,9.713989427698710433e-01,9.713989006050017805e-01,9.713988349685966917e-01,9.713987362281676363e-01,9.713985932335691409e-01,9.713983947889325288e-01,9.713981323298165327e-01,9.713978037970222301e-01,9.713974181523373774e-01,9.713969992594926328e-01,9.713965872425714965e-01,9.713962353932774629e-01,9.713960016527717345e-01,9.713959356789919619e-01,9.713960648818205090e-01,9.713963843340331916e-01,9.713968549598200886e-01,9.713974116094482580e-01,9.713979786793730531e-01,9.713984878469906770e-01,9.713988919050546844e-01,9.713991707957512212e-01,9.713993294339827722e-01,9.713993898974181418e-01,9.713993818036296135e-01,9.713993341262853187e-01,9.713992701350923076e-01,9.713992055631210931e-01,9.713991491229865272e-01,9.713991042172547274e-01,9.713990708961488529e-01,9.713990475058175145e-01,9.713990318253510337e-01,9.713990217178938291e-01,9.713990154208268502e-01,9.713990116133316421e-01,9.713990093714499618e-01,9.713990080823462492e-01,9.713990073567215777e-01
9.684538885012495824e-01,9.684538852099040529e-01,9.684538791662112844e-01,9.684538682712883206e-01,9.684538490256234811e-01,9.684538157807919267e-01,9.684537597560688438e-01,9.684536678911899177e-01,9.684535217651856209e-01,9.684532970564766474e-01,9.684529643205497251e-01,9.684524921070625236e-01,9.684518534080620578e-01,9.684510358224700521e-01,9.684500543972506259e-01,9.684489639493829571e-01,9.684478654986583557e-01,9.684469006478469977e-01,9.684462298990350604e-01,9.684459965681196936e-01,9.684462855354238897e-01,9.684470916647058836e-01,9.684483120956065560e-01,9.684497683401013246e-01,9.684512515698776580e-01,9.684525744092837840e-01,9.684536106428472957e-01,9.684543111746256594e-01,9.684546957456909855e-01,9.684548290197467768e-01,9.684547928365555558e-01,9.684546639596628426e-01,9.684545014845180599e-01,9.684543433886513286e-01,9.684542091682819542e-01,9.684541051283023227e-01,9.684540297923095453e-01,9.684539781281499282e-01,9.684539442616084681e-01,9.684539228986763781e-01,9.684539098641431476e-01,9.684539021398518299e-01,9.684538976790374454e-01,9.684538951614298785e-01,9.684538937694805449e-01
9.650382274422210083e-01,9.650382211742757343e-01,9.650382094500283836e-01,9.650381879040582644e-01,9.650381490746516855e-01,9.650380805956043639e-01,9.650379626923319965e-01,9.650377650432406806e-01,9.650374434328204964e-01,9.650369372580416272e-01,9.650361698385330200e-01,9.650350544003425401e-01,9.650335089901983521e-01,9.650314825106877104e-01,9.650289905622340125e-01,9.650261535673156921e-01,9.650232222991338427e-01,9.650205715089550385e-01,9.650186463532838266e-01,9.650178621242433419e-01,9.650184818781628593e-01,9.650205168751324614e-01,9.650236961190202800e-01,9.650275268119923311e-01,9.650314271268651822e-01,9.650348792753903338e-01,9.650375445329494317e-01,9.650393050112959781e-01,9.650402332643008840e-01,9.650405187152188979e-01,9.650403875354268690e-01,9.650400425358949263e-01,9.650396327193579982e-01,9.650392484449900055e-01,9.650389319539731670e-01,9.650386932542905916e-01,9.650385247897612651e-01,9.650384120483316286e-01,9.650383398549621239e-01,9.650382953279131870e-01,9.650382687402253579e-01,9.650382533075685387e-01,9.650382445706108259e-01,9.650382397327038619e-01,9.650382371062670162e-01
9.610484387345519242e-01,9.610484270084590497e-01,9.610484046585074935e-01,9.610483627701693621e-01,9.610482857154720726e-01,9.610481468858281806e-01,9.610479024841422913e-01,9.610474832275069934e-01,9.610467845912202822e-01,9.610456577767240161e-01,9.610439060529910593e-01,9.610412941683212917e-01,9.610375808565065903e-01,9.610325834487134511e-01,9.610262757402560085e-01,9.610189031725311359e-01,9.610110756055670889e-01,9.610037785499888630e-01,9.609982472600593351e-01,9.609956902644105625e-01,9.609969249250508438e-01,9.610020609965415073e-01,9.610103846377822112e-01,9.610205233940771752e-01,9.610308404006062677e-01,9.610398928588976819e-01,9.610467685557108064e-01,9.610511931363096005e-01,9.610534207487475555e-01,9.610540065615300609e-01,9.610535753320081920e-01,9.610526607110078112e-01,9.610516348679551957e-01,9.610507087890528544e-01,9.610499698710532890e-01,9.610494283734701826e-01,9.610490563639132455e-01,9.610488136886491395e-01,9.610486620375978672e-01,9.610485706584618315e-01,9.610485172973203261e-01,9.610484869767311755e-01,9.610484701566817112e-01,9.610484610218789081e-01,9.610484561536186687e-01
9.563515493880582197e-01,9.563515278694304511e-01,9.563514860672398532e-01,9.563514061402262900e-01,9.563512559972362492e-01,9.563509794766709149e-01,9.563504813693148865e-01,9.563496061854339647e-01,9.563481110466893753e-01,9.563456366115457019e-01,9.563416863675839874e-01,9.563356338759685382e-01,9.563267870857233843e-01,9.563145418438571133e-01,9.562986418903653973e-01,9.562795184908780000e-01,9.562586093949496657e-01,9.562384809899980853e-01,9.562225587490991163e-01,9.562143751846293727e-01,9.562164811260701613e-01,9.562294303908973614e-01,9.562513459019977846e-01,9.562783671315336909e-01,9.563058378438126228e-01,9.563297005732742662e-01,9.563474915643503937e-01,9.563586064974948231e-01,9.563639107686889851e-01,9.563650325506084515e-01,9.563636953184794232e-01,9.563612951385899175e-01,9.563587501381932698e-01,9.563565408183647421e-01,9.563548355905635567e-01,9.563536231522119513e-01,9.563528134061982655e-01,9.563522990984565375e-01,9.563519857463915752e-01,9.563518014291726432e-01,9.563516962355406159e-01,9.563516377512759625e-01,9.563516059725054586e-01,9.563515890498375249e-01,9.563515801979788344e-01
9.507749184910725404e-01,9.507748798174512350e-01,9.507748032374689906e-01,9.507746538247145995e-01,9.507743671049815326e-01,9.507738270547971826e-01,9.507728309855795201e-01,9.507710369363691072e-01,9.507678914554014149e-01,9.507625429092345648e-01,9.507537610082605894e-01,9.507399092161452625e-01,9.507190497672768359e-01,9.506892855889181870e-01,9.506494264129782268e-01,9.505999631492326740e-01,9.505441199471498237e-01,9.504884791522583143e-01,9.504425174800029685e-01,9.504166082958316331e-01,9.504187635619498753e-01,9.504513391196103278e-01,9.505094194766017246e-01,9.505820162836081666e-01,9.506557118097420656e-01,9.507189777361905181e-01,9.507651490761932500e-01,9.507930347789705916e-01,9.508055318706800652e-01,9.508074180422497745e-01,9.508034353212679868e-01,9.507972063558206566e-01,9.507909592478015481e-01,9.507857516204690773e-01,9.507818698100267696e-01,9.507791959979795537e-01,9.507774622848066404e-01,9.507763913303628467e-01,9.507757557430812634e-01,9.507753910504345152e-01,9.507751877417601749e-01,9.507750771897346409e-01,9.507750183659453569e-01,9.507749876564960401e-01,9.507749718914031423e-01
9.440916845859965711e-01,9.440916166337272042e-01,9.440914794750522310e-01,9.440912063757820327e-01,9.440906708887192300e-01,9.440896389753848927e-01,9.440876891436844609e-01,9.440840863705978192e-01,9.440775972158115259e-01,9.440662462061979454e-01,9.440470478072801042e-01,9.440158155323553624e-01,9.439672520773640940e-01,9.438956335049960567e-01,9.437964305937166509e-01,9.436690107293594920e-01,9.435199834657310713e-01,9.433658265998513537e-01,9.432326237829535831e-01,9.431509859608318003e-01,9.431463098863914762e-01,9.432279356038912876e-01,9.433830937047166243e-01,9.435800380893258898e-01,9.437794867396003262e-01,9.439482998953673265e-01,9.440684655096831523e-01,9.441382539964765508e-01,9.441672704402421790e-01,9.441695362566429051e-01,9.441580405893179595e-01,9.441420779900131510e-01,9.441269380615283646e-01,9.441148384714604935e-01,9.441061430416790579e-01,9.441003495689914704e-01,9.440967072417499883e-01,9.440945213177706075e-01,9.440932586874603016e-01,9.440925524061062335e-01,9.440921679728726534e-01,9.440919635787472508e-01,9.440918570971221779e-01,9.440918026017355302e-01,9.440917751442512440e-01
9.359998937507902905e-01,9.359997772396630999e-01,9.359995375511024340e-01,9.359990505248617643e-01,9.359980746963602050e-01,9.359961503530664917e-01,9.359924237886508847e-01,9.359853555821336935e-01,9.359722657351774444e-01,9.359486835953330086e-01,9.359075358898425456e-01,9.358383639311216307e-01,9.357270472622716273e-01,9.355569008020996336e-01,9.353123205791684658e-01,9.349859361397162560e-01,9.345888482428545974e-01,9.341606404204918501e-01,9.337723876291234015e-01,9.335148812278437624e-01,9.334696982670416254e-01,9.336728681660468876e-01,9.340917326827111733e-01,9.346327022939804330e-01,9.351783771915339605e-01,9.356321753340490766e-01,9.359457377393229915e-01,9.361196621150603692e-01,9.361856607914383899e-01,9.361848513057677845e-01,9.361525574805668048e-01,9.361122528120773278e-01,9.360761253152921624e-01,9.360484943433988736e-01,9.360293835279805963e-01,9.360170858741202471e-01,9.360095985799862239e-01,9.360052371069210730e-01,9.360027868591804801e-01,9.360014513267748137e-01,9.360007417731586177e-01,9.360003729573472819e-01,9.360001848391348300e-01,9.360000904500738184e-01,9.360000437653559491e-01
9.260921877842566152e-01,9.260919932427720269e-01,9.260915854651681212e-01,9.260907401021568619e-01,9.260890094451964538e-01,9.260855168484326549e-01,9.260785836230402968e-01,9.260650791200930598e-01,9.260393470564446394e-01,9.259915543501354707e-01,9.259054034218492379e-01,9.257554714097123716e-01,9.255051554579810658e-01,9.251074042618646631e-01,9.245118338756646015e-01,9.236823786664625224e-01,9.226271372547004690e-01,9.214340633304729522e-01,9.202929787273697038e-01,9.194743101384744710e-01,9.192450960227585011e-01,9.197445372372666794e-01,9.208921215173653252e-01,9.224038079262399936e-01,9.239183497508670628e-01,9.251493636302406953e-01,9.259694364508257447e-01,9.263999476343421913e-01,9.265456393828974679e-01,9.265267930685290310e-01,9.264383943948609756e-01,9.263384308484986507e-01,9.262538421842905212e-01,9.261920445727335194e-01,9.261509799053559977e-01,9.261254943959372765e-01,9.261104840980749486e-01,9.261020037616147782e-01,9.260973724499406146e-01,9.260949134035936225e-01,9.260936383156673779e-01,9.260929903370923588e-01,9.260926666930874296e-01,9.260925074447794447e-01,9.260924301016720817e-01
9.138112777677575016e-01,9.138109621636569813e-01,9.138102884507859347e-01,9.138088640624429937e-01,9.138058855371430367e-01,9.137997354886674417e-01,9.137872211796319588e-01,9.137621852933142108e-01,9.137130816434752001e-01,9.136189865612084349e-01,9.134435547157576663e-01,9.131269459432928004e-01,9.125772943490908506e-01,9.116665032282206260e-01,9.102401385061402728e-01,9.081560938097762437e-01,9.053656016930339279e-01,9.020323897609391350e-01,8.986421775608887108e-01,8.959986908117238968e-01,8.949962058780585039e-01,8.961869763508036879e-01,8.993960558339461064e-01,9.037266353165949173e-01,9.080172047102169630e-01,9.113969588938859445e-01,9.135455704685599976e-01,9.145997743306183425e-01,9.149071131075254826e-01,9.148175474871289570e-01,9.145820790893437469e-01,9.143395613566118740e-01,9.141460868956826635e-01,9.140113168199276439e-01,9.139254121222346594e-01,9.138740555213303862e-01,9.138448197028434805e-01,9.138288085270994676e-01,9.138203105854159070e-01,9.138159154219418490e-01,9.138136908493845745e-01,9.138125853024826606e-01,9.138120443886974531e-01,9.138117832668378737e-01,9.138116586722268009e-01
8.983839468975908238e-01,8.983834507436716521e-01,8.983823728662247987e-01,8.983800502611336558e-01,8.983750923231296204e-01,8.983646232645207119e-01,8.983427947043816086e-01,8.982979490433903313e-01,8.982074056200173295e-01,8.980283272218890778e-01,8.976827302671241959e-01,8.970350956036859946e-01,8.958636663080803419e-01,8.938337751206187898e-01,8.904959904666704951e-01,8.853530813641911079e-01,8.780566950887113142e-01,8.687728003428087931e-01,8.586347709511873427e-01,8.499653464971429484e-01,8.457733199004788816e-01,8.483175257785267043e-01,8.574504963870976937e-01,8.702645714575414360e-01,8.827805118666300910e-01,8.922181070735658581e-01,8.978537751793037591e-01,9.003914366782379552e-01,9.009937125527217594e-01,9.006680049194037974e-01,9.000599851502071314e-01,8.994877054314469600e-01,8.990578454163444810e-01,8.987727983441247126e-01,8.985987347458055385e-01,8.984985841025637798e-01,8.984435072410773548e-01,8.984142742955237848e-01,8.983991948500339442e-01,8.983915958789919776e-01,8.983878401026872407e-01,8.983860138370324266e-01,8.983851380133329734e-01,8.983847229435594217e-01,8.983845282360866102e-01
8.787228241782536475e-01,8.787220707068706949e-01,8.787204063679853183e-01,8.787167545623321141e-01,8.787088038086208197e-01,8.786916487563598555e-01,8.786550229650693655e-01,8.785777959694925920e-01,8.784173528824350541e-01,8.780898767988341014e-01,8.774355859268359037e-01,8.761617039659701511e-01,8.737584781303854298e-01,8.693967031768947695e-01,8.618506300550889954e-01,8.495615058941624609e-01,8.310583398455612114e-01,8.059819609023958220e-01,7.766323935602998940e-01,7.491174903087245429e-01,7.325624631716669555e-01,7.354903317480490088e-01,7.601348703180544897e-01,7.984324715165871389e-01,8.360982897015283299e-01,8.630535215480643618e-01,8.778317912798154765e-01,8.837743645130861081e-01,8.848063025044055063e-01,8.837696883618635368e-01,8.822577962932002249e-01,8.809540804069058151e-01,8.800329239212089094e-01,8.794520796287765840e-01,8.791125570263819133e-01,8.789246270732712363e-01,8.788247937327611226e-01,8.787734286322803623e-01,8.787476657517212519e-01,8.787350086297696095e-01,8.787288954561894849e-01,8.787259846611564784e-01,8.787246152499631480e-01,8.787239775651998208e-01,8.787236832211783311e-01
8.532809598673308793e-01,8.532798589348155049e-01,8.532773891791864962e-01,8.532718777194278070e-01,8.532596533763751045e-01,8.532327334146229125e-01,8.531739506049634825e-01,8.530468781423108382e-01,8.527754879225033502e-01,8.522043306416900998e-01,8.510237434606889861e-01,8.486372031945599304e-01,8.439451584986789046e-01,8.350391274303640143e-01,8.188857092411759853e-01,7.913193533885002351e-01,7.480961797944599700e-01,6.878468866418033789e-01,6.159898282387397117e-01,5.459012615264378088e-01,4.958220379273128309e-01,4.850968268159243091e-01,5.294233618382215845e-01,6.258250744271397492e-01,7.356501344877026671e-01,8.138599479929758962e-01,8.524392853708544493e-01,8.657343016612087938e-01,8.670242659685964970e-01,8.640335300275649999e-01,8.604489020068434302e-01,8.576093346102056092e-01,8.557222729784758064e-01,8.545911912360889540e-01,8.539583945488007366e-01,8.536213739749622942e-01,8.534483474080385434e-01,8.533619880064227115e-01,8.533198340413769012e-01,8.532996230291103323e-01,8.532900736811255271e-01,8.532856162923249110e-01,8.532835568156933448e-01,8.532826134564523990e-01,8.532821845280905704e-01
8.198416259226133374e-01,8.198400865608064247e-01,8.198365843767345673e-01,8.198286473533233920e-01,8.198107409263143408e-01,8.197705585496852798e-01,8.196809626523389181e-01,8.194827228228747096e-01,8.190482197458534008e-01,8.181069963820236657e-01,8.160982448732336803e-01,8.118930099424556124e-01,8.033119239344022056e-01,7.864075698617186694e-01,7.547672777821649026e-01,7.000141637138681538e-01,6.159628879201166640e-01,5.063376259111351807e-01,3.869095185379372581e-01,2.763340341480839957e-01,1.890782255809898560e-01,1.400110080270372537e-01,1.550560891697510546e-01,2.760415351591337108e-01,5.094399365329905782e-01,7.232060079971888156e-01,8.220046556272194715e-01,8.494910836839718593e-01,8.495080155533788480e-01,8.416537658635671049e-01,8.336584393284883765e-01,8.278167601831942779e-01,8.241612986621269510e-01,8.220772935017985894e-01,8.209605959577797041e-01,8.203878023236992334e-01,8.201032702870535429e-01,8.199653270053245402e-01,8.198997062426496285e-01,8.198689574509886446e-01,8.198547244083670416e-01,8.198482023114714856e-01,8.198452386973719141e-01,8.198439015710172750e-01,8.198433019221829099e-01
7.752334275978192135e-01,7.752313842321321147e-01,7.752266774492708734e-01,7.752158636955867044e-01,7.751910952780176611e-01,7.751345717772751831e-01,7.750061528777844044e-01,7.747159914535690639e-01,7.740649354538948756e-01,7.726174252384899743e-01,7.694390925028390393e-01,7.625839702614557458e-01,7.481924201250138573e-01,7.192618823151535334e-01,6.652410309922658360e-01,5.762222760142698963e-01,4.543496952289394764e-01,3.188431287556124372e-01,1.899150202979099644e-01,7.492461150752777188e-02,-2.608456311575933079e-02,-1.090519878281149546e-01,-1.560518435219289124e-01,-1.184941682364114707e-01,1.167553071660763359e-01,5.551648824060195775e-01,7.927542279345419773e-01,8.418573626824781275e-01,8.352549274368594734e-01,8.166979426215694726e-01,8.001993110241679696e-01,7.890124483846960857e-01,7.824050260491529629e-01,7.788163997275391326e-01,7.769717422796650341e-01,7.760588894797517678e-01,7.756193281648672277e-01,7.754119330731855664e-01,7.753155967995776221e-01,7.752713954654840700e-01,7.752513146307106195e-01,7.752422654140345148e-01,7.752382147920386934e-01,7.752364118502448331e-01,7.752356131888759050e-01
7.150047603698389542e-01,7.150022175964405591e-01,7.149962988808961084e-01,7.149825424042459687e-01,7.149506257074552673e-01,7.148767355216066877e-01,7.147061389823227140e-01,7.143136713735225296e-01,7.134152012742200899e-01,7.113731296285074057e-01,7.067842993908982629e-01,6.966684451435858350e-01,6.751206240207370257e-01,6.320573187051141684e-01,5.555243947219123957e-01,4.432688733840871587e-01,3.137466493955943236e-01,1.905066181473566433e-01,8.010413779276144564e-02,-2.449412037545496343e-02,-1.309417458386721300e-01,-2.386713507324277894e-01,-3.330790985173967544e-01,-3.782800896304513993e-01,-2.710003596537921555e-01,2.957551325507466466e-01,7.868780397164105711e-01,8.514682385401539655e-01,8.261810327895509065e-01,7.875052472397782166e-01,7.565763074801747923e-01,7.369679637922221804e-01,7.260041868854096858e-01,7.203189697155966131e-01,7.175091086441378607e-01,7.161642789860396263e-01,7.155349503404315747e-01,7.152452428055069422e-01,7.151135216678806694e-01,7.150542074767588518e-01,7.150277029800968798e-01,7.150159333074270762e-01,7.150107337412785480e-01,7.150084465894793739e-01,7.150074441965933447e-01
6.332356371141046880e-01,6.332327333328269248e-01,6.332259182583855894e-01,6.332099324881125257e-01,6.331724621917361739e-01,6.330847156233369022e-01,6.328795080312799026e-01,6.324005796715760352e-01,6.312866208909783117e-01,6.287115397173620446e-01,6.228291850667915242e-01,6.097082754141857075e-01,5.818232536188978621e-01,5.279765049679456812e-01,4.404796768643878258e-01,3.297761843701222384e-01,2.206044384630342359e-01,1.253323591549088400e-01,3.728043407252495250e-02,-5.745692586313054517e-02,-1.712207841699481259e-01,-3.065057938055592568e-01,-4.441030574002191589e-01,-5.434330827540602149e-01,-5.305827781048593206e-01,5.279508921244061709e-02,8.426938613967368541e-01,8.776994634567295561e-01,8.175056789316920147e-01,7.474588509308958129e-01,6.956786183819896330e-01,6.648388700925285111e-01,6.484893034360798003e-01,6.403785991449870707e-01,6.365139441535859754e-01,6.347196240849639626e-01,6.339010925629929849e-01,6.335323611843718394e-01,6.333678019038055940e-01,6.332948884905672537e-01,6.332627652880339353e-01,6.332486778740937794e-01,6.332425232627896250e-01,6.332398428563574821e-01,6.332386786062210726e-01
5.230140678565312617e-01,5.230111410664040061e-01,5.230042324490654648e-01,5.229879232926991639e-01,5.229494204527730394e-01,5.228585288710546619e-01,5.226440420552483923e-01,5.221384105621591498e-01,5.209494808729879800e-01,5.181707746205790333e-01,5.117665393763224380e-01,4.974601389472407265e-01,4.675717849506613732e-01,4.128730459101087047e-01,3.327420759689199148e-01,2.442073043451987446e-01,1.661152102320531121e-01,9.996034371498481452e-02,3.427065232394403693e-02,-4.737528178324115075e-02,-1.657909021038327102e-01,-3.395030529037524891e-01,-5.409503269398797665e-01,-6.848877041911102248e-01,-7.061626363303080689e-01,2.127574530093103711e-01,9.365097225979923667e-01,8.989185717720395985e-01,7.921177768387119844e-01,6.813082111029731269e-01,6.051683678599732996e-01,5.627923476646504719e-01,5.415375378194747791e-01,5.314409122205018265e-01,5.267911702826917342e-01,5.246904600303473609e-01,5.237533174859504426e-01,5.233389437993266613e-01,5.231569129475407420e-01,5.230773460933489938e-01,5.230427031926859760e-01,5.230276675286064103e-01,5.230211586780908473e-01,5.230183471103350135e-01,5.230171348285449495e-01
3.786310874956653749e-01,3.786286871333998105e-01,3.786230062144304020e-01,3.786095556088299174e-01,3.785776953669155453e-01,3.785022016427100899e-01,3.783232994061518917e-01,3.778996055586349989e-01,3.768986101050862403e-01,3.745497373512766681e-01,3.691305607722728532e-01,3.571107759834232231e-01,3.326276952184078484e-01,2.902871827590372544e-01,2.336736947327157088e-01,1.773606730097981588e-01,1.316371113080113675e-01,9.399420872836762586e-02,5.497412379849373615e-02,6.352611833727938662e-04,-9.697580407374588318e-02,-3.100731431530267534e-01,-6.617912729981753062e-01,-8.403325280029775302e-01,-7.777307291467283612e-01,9.838799924957851717e-01,9.744349605790958435e-01,8.860364453023467091e-01,7.199689402940639971e-01,5.646373692739655725e-01,4.690405780790759538e-01,4.203033263122933350e-01,3.973397577669021130e-01,3.869080828920712367e-01,3.822603215600318682e-01,3.802132934133528597e-01,3.793184393787377151e-01,3.789292873055451483e-01,3.787606992877802226e-01,3.786878769759765562e-01,3.786564935328502468e-01,3.786429937147771096e-01,3.786371955520519972e-01,3.786347084213970704e-01,3.786336427107392377e-01
